# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 35 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.35	1st: 1.41
# Laser Mod Attn:	35 dB
# Delay:	98921 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.014	-0.192	-0.196
0.018	-0.229	-0.239
0.008	-0.228	-0.225
0.013	-0.198	-0.229
0.019	-0.198	-0.224
0.024	-0.213	-0.236
0.010	-0.194	-0.238
0.013	-0.194	-0.269
0.017	-0.180	-0.283
0.009	-0.196	-0.267
0.013	-0.197	-0.257
0.020	-0.195	-0.230
0.012	-0.176	-0.218
0.011	-0.172	-0.215
0.011	-0.197	-0.240
0.015	-0.211	-0.260
0.010	-0.163	-0.233
0.007	-0.197	-0.221
0.005	-0.192	-0.206
0.000	-0.177	-0.184
0.011	-0.169	-0.167
0.014	-0.179	-0.208
0.013	-0.145	-0.224
0.010	-0.141	-0.211
0.019	-0.132	-0.171
0.016	-0.148	-0.196
0.010	-0.146	-0.222
0.009	-0.156	-0.239
0.015	-0.171	-0.224
0.009	-0.184	-0.205
0.010	-0.176	-0.206
0.016	-0.179	-0.261
0.015	-0.195	-0.240
0.011	-0.200	-0.287
0.009	-0.181	-0.290
0.005	-0.158	-0.265
0.009	-0.155	-0.284
0.014	-0.173	-0.265
0.019	-0.189	-0.260
0.011	-0.180	-0.226
0.007	-0.207	-0.233
0.017	-0.199	-0.228
0.009	-0.162	-0.229
0.009	-0.191	-0.239
0.015	-0.159	-0.240
0.009	-0.197	-0.229
0.009	-0.194	-0.206
0.011	-0.205	-0.214
0.012	-0.217	-0.214
0.012	-0.184	-0.230
0.011	-0.186	-0.238
0.011	-0.201	-0.217
0.001	-0.182	-0.221
0.012	-0.185	-0.242
0.016	-0.171	-0.216
0.017	-0.173	-0.208
0.012	-0.153	-0.186
0.011	-0.204	-0.207
0.016	-0.193	-0.225
0.003	-0.160	-0.239
0.011	-0.174	-0.226
0.015	-0.154	-0.217
0.015	-0.155	-0.222
0.010	-0.156	-0.185
0.017	-0.130	-0.204
0.017	-0.139	-0.198
0.010	-0.128	-0.170
0.013	-0.151	-0.171
0.010	-0.133	-0.176
0.006	-0.125	-0.162
0.011	-0.144	-0.180
0.020	-0.126	-0.170
0.015	-0.103	-0.167
0.006	-0.114	-0.157
0.013	-0.088	-0.153
0.013	-0.120	-0.154
0.010	-0.111	-0.127
0.015	-0.108	-0.112
0.016	-0.098	-0.109
0.013	-0.087	-0.084
0.009	-0.098	-0.080
0.019	-0.086	-0.088
0.019	-0.082	-0.089
0.019	-0.066	-0.081
0.019	-0.053	-0.080
0.009	-0.048	-0.092
0.012	-0.050	-0.094
0.018	-0.054	-0.094
0.022	-0.052	-0.081
0.015	-0.053	-0.068
0.014	-0.076	-0.080
0.016	-0.072	-0.070
0.014	-0.063	-0.053
0.005	-0.063	-0.060
0.011	-0.046	-0.073
0.007	-0.040	-0.074
0.009	-0.036	-0.070
0.008	-0.031	-0.051
0.012	-0.021	-0.037
0.015	0.002	-0.036
0.014	-0.018	-0.040
0.016	-0.021	-0.059
0.005	-0.019	-0.055
0.012	-0.021	-0.083
0.018	-0.025	-0.090
0.023	-0.023	-0.095
0.013	-0.032	-0.077
0.014	-0.028	-0.067
0.019	-0.023	-0.056
0.010	-0.017	-0.051
0.009	-0.010	-0.052
0.019	-0.009	-0.078
0.016	-0.009	-0.069
0.013	-0.017	-0.064
0.010	-0.024	-0.055
0.012	-0.032	-0.044
0.002	-0.023	-0.065
0.003	-0.041	-0.050
0.001	-0.038	-0.074
0.001	-0.025	-0.060
0.012	-0.035	-0.069
0.017	-0.023	-0.053
0.014	-0.023	-0.062
0.012	-0.025	-0.054
0.019	-0.014	-0.041
0.013	-0.011	-0.038
0.010	-0.015	-0.048
0.009	-0.019	-0.043
0.010	-0.010	-0.037
0.007	-0.002	-0.036
0.010	-0.016	-0.025
0.012	-0.004	-0.022
0.016	0.003	-0.018
0.008	0.009	-0.016
0.011	0.004	-0.006
0.005	0.005	-0.013
0.006	-0.020	-0.044
0.012	-0.022	-0.061
0.019	-0.023	-0.041
0.015	-0.013	-0.037
0.014	-0.007	-0.030
0.023	-0.005	-0.035
0.013	0.000	-0.018
0.012	-0.005	-0.034
0.017	0.005	-0.036
0.015	-0.010	-0.036
0.012	-0.003	-0.014
0.015	-0.003	-0.005
0.013	-0.010	-0.010
0.013	-0.000	-0.025
0.013	-0.010	-0.037
0.016	-0.006	-0.024
0.006	-0.006	-0.019
0.014	-0.014	-0.032
0.021	-0.014	-0.037
0.020	-0.003	-0.020
0.008	-0.008	-0.013
0.009	-0.010	-0.020
0.016	-0.009	-0.025
0.003	-0.004	-0.013
0.006	-0.005	-0.031
0.016	-0.002	-0.042
0.011	-0.012	-0.039
0.017	-0.007	-0.030
0.020	0.002	-0.017
0.020	0.010	-0.013
0.014	0.015	0.002
0.017	0.002	0.006
0.012	-0.005	-0.013
0.009	-0.003	-0.021
0.013	-0.019	-0.028
0.020	-0.018	-0.015
0.015	-0.009	-0.005
0.007	-0.010	0.005
0.015	-0.003	0.005
0.014	0.002	-0.001
0.008	0.006	-0.012
0.011	-0.003	-0.004
0.013	0.002	-0.007
0.008	-0.002	0.014
0.009	-0.003	0.007
0.010	0.007	0.005
0.016	0.018	-0.015
0.009	0.014	-0.009
0.010	0.002	0.002
0.004	-0.001	-0.010
0.007	-0.004	-0.030
0.010	-0.006	-0.027
0.018	-0.007	-0.015
0.008	-0.013	-0.004
0.012	-0.002	-0.002
0.012	0.008	-0.001
0.017	-0.002	-0.007
0.010	-0.003	-0.014
0.019	0.001	-0.006
0.014	-0.000	-0.003
0.013	-0.001	0.006
0.011	0.009	0.011
0.009	0.004	0.010
0.006	-0.002	-0.002
0.007	-0.016	0.009
0.007	-0.014	-0.005
-0.003	-0.017	-0.013
0.007	-0.017	-0.038
0.010	-0.013	-0.021
0.017	-0.009	-0.004
0.008	-0.018	-0.005
0.012	-0.007	0.005
0.015	0.001	-0.007
0.008	0.004	0.004
0.007	-0.003	-0.005
0.015	0.011	0.005
0.011	0.005	-0.005
0.012	-0.001	0.002
0.014	0.003	0.009
0.014	-0.003	0.003
0.008	-0.003	0.009
0.014	-0.013	0.007
0.014	-0.015	-0.001
0.008	-0.008	-0.013
0.011	-0.021	-0.020
0.016	-0.003	-0.014
0.017	0.001	-0.001
0.009	-0.003	0.007
0.019	-0.010	0.000
0.013	-0.001	0.004
0.011	-0.000	0.006
0.009	-0.006	0.008
0.013	0.002	-0.006
0.010	0.007	-0.011
0.009	0.007	-0.004
0.009	0.018	0.002
0.013	0.018	-0.005
0.007	0.009	0.000
0.009	0.002	-0.002
0.001	0.006	-0.000
0.006	-0.018	-0.037
0.008	-0.010	-0.033
0.014	-0.000	-0.020
0.006	-0.001	-0.017
0.006	0.006	-0.007
0.012	0.008	0.007
0.013	0.001	0.005
0.013	-0.001	0.001
0.016	0.010	0.000
0.010	0.005	-0.001
0.007	-0.005	0.009
0.015	-0.001	0.017
0.015	0.010	0.018
0.015	0.020	0.008
0.013	0.004	0.007
0.017	-0.005	0.000
0.007	-0.010	0.005
0.011	-0.011	-0.023
0.016	-0.011	-0.014
0.023	-0.002	-0.002
0.010	-0.012	0.001
0.010	0.000	0.008
0.017	0.005	0.002
0.008	0.008	0.001
0.014	0.008	-0.023
0.015	0.006	-0.017
0.011	0.010	-0.028
0.010	-0.004	-0.021
0.018	-0.000	-0.021
0.023	-0.006	-0.031
0.019	0.003	-0.012
0.016	-0.012	-0.005
0.018	-0.023	-0.021
0.012	-0.016	-0.031
0.015	-0.019	-0.043
0.022	-0.025	-0.024
0.018	-0.010	-0.008
0.010	-0.013	-0.006
0.016	-0.014	-0.011
0.013	-0.011	-0.006
0.011	-0.009	-0.019
0.011	-0.006	-0.017
0.016	0.002	-0.024
0.014	-0.008	-0.020
0.012	-0.023	-0.020
0.013	-0.011	-0.009
0.021	0.000	-0.010
0.017	-0.004	-0.007
0.016	-0.015	-0.021
0.001	-0.020	-0.031
0.006	-0.042	-0.056
0.012	-0.036	-0.038
0.018	-0.027	-0.040
0.010	-0.019	-0.026
0.008	-0.011	-0.018
0.015	-0.006	-0.015
0.011	0.002	-0.005
0.003	-0.012	-0.044
0.017	-0.020	-0.038
0.007	-0.021	-0.050
0.008	-0.025	-0.044
0.010	-0.028	-0.029
0.012	-0.036	-0.019
0.016	-0.031	-0.018
0.017	-0.041	-0.025
0.016	-0.031	-0.057
0.005	-0.070	-0.060
0.011	-0.066	-0.077
0.015	-0.069	-0.063
0.017	-0.067	-0.066
0.005	-0.066	-0.063
0.011	-0.055	-0.064
0.019	-0.064	-0.040
0.013	-0.064	-0.056
0.008	-0.062	-0.077
0.015	-0.046	-0.068
0.011	-0.063	-0.070
0.012	-0.069	-0.066
0.015	-0.066	-0.079
0.013	-0.089	-0.081
0.015	-0.066	-0.086
0.013	-0.084	-0.078
0.011	-0.091	-0.109
0.004	-0.082	-0.128
0.010	-0.110	-0.149
0.014	-0.116	-0.180
0.012	-0.131	-0.153
0.005	-0.152	-0.142
0.014	-0.152	-0.163
0.011	-0.148	-0.194
0.003	-0.159	-0.196
0.003	-0.184	-0.176
0.006	-0.182	-0.215
0.006	-0.154	-0.201
0.011	-0.193	-0.253
0.009	-0.175	-0.225
0.015	-0.169	-0.220
0.011	-0.170	-0.231
0.009	-0.168	-0.257
0.000	-0.186	-0.282
-0.001	-0.167	-0.266
0.011	-0.177	-0.271
0.019	-0.156	-0.257
0.005	-0.181	-0.254
0.009	-0.209	-0.245
0.016	-0.207	-0.205
0.010	-0.198	-0.182
0.011	-0.206	-0.172
0.019	-0.217	-0.216
0.014	-0.243	-0.260
0.015	-0.225	-0.248
0.013	-0.209	-0.255
0.012	-0.209	-0.255
0.012	-0.213	-0.231
0.013	-0.221	-0.241
0.020	-0.202	-0.245
0.010	-0.180	-0.239
0.016	-0.187	-0.261
0.018	-0.246	-0.264
0.020	-0.201	-0.276
0.007	-0.253	-0.271
0.009	-0.241	-0.295
0.017	-0.249	-0.267
0.008	-0.215	-0.253
0.011	-0.212	-0.281
0.013	-0.210	-0.294
0.011	-0.241	-0.266
0.011	-0.271	-0.281
0.016	-0.263	-0.321
0.019	-0.256	-0.309
0.014	-0.277	-0.315
0.011	-0.273	-0.312
0.014	-0.308	-0.321
0.013	-0.310	-0.301
0.016	-0.305	-0.271
0.020	-0.321	-0.254
0.019	-0.312	-0.316
0.009	-0.271	-0.278
0.017	-0.256	-0.279
0.016	-0.260	-0.307
0.011	-0.240	-0.281
0.015	-0.255	-0.287
0.011	-0.256	-0.269
0.011	-0.261	-0.269
0.008	-0.235	-0.239
0.006	-0.214	-0.253
0.014	-0.208	-0.227
0.012	-0.195	-0.228
0.015	-0.198	-0.212
0.007	-0.181	-0.193
0.013	-0.166	-0.188
0.019	-0.157	-0.208
0.026	-0.157	-0.218
0.017	-0.167	-0.238
0.013	-0.163	-0.265
0.016	-0.171	-0.228
0.014	-0.146	-0.198
0.006	-0.147	-0.175
0.013	-0.135	-0.188
0.015	-0.136	-0.210
0.014	-0.142	-0.183
0.011	-0.123	-0.163
0.014	-0.118	-0.164
0.014	-0.126	-0.156
0.015	-0.162	-0.157
0.013	-0.181	-0.172
0.003	-0.173	-0.156
0.007	-0.135	-0.162
0.013	-0.115	-0.176
0.017	-0.141	-0.196
0.004	-0.111	-0.177
0.013	-0.108	-0.168
0.019	-0.113	-0.163
0.008	-0.116	-0.146
0.010	-0.097	-0.122
0.014	-0.085	-0.106
0.016	-0.087	-0.105
0.015	-0.090	-0.135
0.015	-0.084	-0.103
0.014	-0.070	-0.117
0.009	-0.062	-0.093
0.008	-0.077	-0.093
0.005	-0.067	-0.076
0.011	-0.070	-0.082
0.016	-0.076	-0.115
0.019	-0.063	-0.111
0.016	-0.052	-0.095
0.007	-0.061	-0.078
0.018	-0.057	-0.072
0.019	-0.042	-0.061
0.011	-0.042	-0.089
0.012	-0.050	-0.066
0.014	-0.044	-0.089
0.007	-0.050	-0.082
0.007	-0.047	-0.070
0.009	-0.042	-0.078
0.015	-0.025	-0.081
0.016	-0.044	-0.078
0.017	-0.050	-0.059
0.007	-0.051	-0.052
0.009	-0.063	-0.101
0.018	-0.057	-0.119
0.022	-0.043	-0.092
0.015	-0.048	-0.061
0.018	-0.046	-0.062
0.020	-0.029	-0.050
0.014	-0.030	-0.038
0.009	-0.036	-0.048
0.018	-0.019	-0.046
0.016	-0.011	-0.060
0.017	-0.027	-0.044
0.013	-0.017	-0.043
0.010	-0.013	-0.034
0.014	-0.011	-0.049
0.018	-0.030	-0.034
0.018	-0.026	-0.035
0.008	-0.031	-0.027
0.016	-0.045	-0.055
0.019	-0.039	-0.064
0.020	-0.040	-0.059
0.004	-0.036	-0.040
0.011	-0.023	-0.033
0.016	-0.009	-0.032
0.009	-0.002	-0.025
0.011	-0.006	-0.026
0.013	-0.002	-0.031
0.015	-0.012	-0.055
0.016	-0.025	-0.050
0.017	-0.024	-0.048
0.016	-0.016	-0.048
0.010	-0.002	-0.046
0.009	-0.018	-0.072
0.007	-0.026	-0.059
0.003	-0.037	-0.054
0.011	-0.039	-0.064
0.018	-0.031	-0.053
0.014	-0.027	-0.044
0.006	-0.032	-0.037
0.011	-0.024	-0.030
0.011	-0.022	-0.016
0.009	-0.017	-0.017
0.013	-0.014	-0.002
0.009	-0.011	-0.016
0.011	-0.015	-0.016
0.013	-0.020	-0.027
0.013	-0.010	-0.011
0.016	0.004	-0.040
0.012	-0.021	-0.043
0.011	-0.023	-0.025
0.000	-0.020	-0.025
0.010	-0.026	-0.055
0.016	-0.029	-0.041
0.015	-0.015	-0.025
0.013	-0.023	-0.015
0.014	-0.012	0.000
0.023	-0.001	0.002
0.013	0.003	0.005
0.010	-0.007	-0.003
0.014	-0.002	-0.007
0.014	-0.002	-0.015
0.014	-0.008	-0.001
0.014	0.002	-0.016
0.008	0.014	-0.014
0.005	0.019	-0.011
0.013	-0.003	0.005
0.017	-0.022	0.005
0.011	-0.028	0.001
0.015	-0.024	-0.019
0.017	-0.014	-0.022
0.023	-0.005	-0.008
0.012	-0.010	0.004
0.014	-0.008	0.001
0.021	0.002	0.007
0.016	0.000	-0.002
0.013	-0.002	-0.005
0.018	-0.005	-0.009
0.017	-0.005	-0.013
0.014	-0.012	-0.014
0.018	-0.002	-0.007
0.015	0.005	-0.008
0.015	0.011	-0.006
0.011	-0.004	0.002
0.011	-0.021	-0.009
0.004	-0.022	-0.016
0.011	-0.031	-0.032
0.018	-0.027	-0.017
0.013	-0.011	-0.006
0.003	-0.013	-0.004
0.014	-0.000	0.004
0.014	-0.001	0.004
0.011	0.006	-0.000
0.011	-0.003	-0.003
0.014	0.002	-0.019
0.015	0.001	-0.011
0.015	0.000	-0.012
0.014	0.008	-0.008
0.023	0.013	-0.006
0.017	-0.003	-0.002
0.016	-0.005	0.001
0.003	-0.001	-0.003
0.008	-0.009	-0.031
0.019	-0.022	-0.029
0.021	-0.013	-0.014
0.008	-0.018	-0.001
0.012	-0.011	0.009
0.017	-0.002	0.009
0.009	0.007	-0.011
0.007	0.002	-0.021
0.013	0.007	-0.019
0.016	-0.008	-0.012
0.020	-0.015	-0.001
0.014	-0.027	-0.003
0.009	-0.009	0.008
0.005	0.003	0.004
0.011	-0.010	0.006
0.008	-0.019	0.002
0.003	-0.015	-0.004
0.008	-0.020	-0.026
0.014	-0.013	-0.008
0.021	-0.006	0.002
0.011	-0.010	-0.012
0.013	-0.010	-0.002
0.019	-0.006	0.009
0.013	0.002	0.008
0.015	0.003	-0.007
0.014	0.013	-0.004
0.017	-0.001	-0.017
0.013	-0.001	-0.010
0.017	0.005	0.004
0.024	-0.004	-0.004
0.017	-0.002	0.003
0.014	-0.011	0.006
0.009	-0.008	-0.005
0.006	-0.015	-0.014
0.011	-0.026	-0.033
0.019	-0.014	-0.015
0.010	-0.013	-0.008
0.006	-0.025	0.006
0.014	-0.012	-0.003
0.018	-0.008	0.001
0.009	-0.004	-0.010
0.013	-0.008	-0.018
0.011	-0.004	-0.026
0.011	-0.006	-0.009
0.004	-0.003	-0.012
0.008	0.005	-0.005
0.011	0.009	-0.014
0.010	0.004	-0.006
0.011	-0.011	-0.000
0.003	-0.013	-0.001
0.015	-0.019	-0.039
0.018	-0.019	-0.040
0.024	-0.012	-0.017
0.009	-0.007	-0.021
0.017	-0.003	-0.031
0.022	0.007	-0.031
0.016	-0.013	-0.022
0.006	-0.016	-0.034
0.018	-0.019	-0.017
0.015	-0.014	-0.023
0.012	-0.016	-0.017
0.008	-0.011	-0.025
0.012	-0.019	-0.014
0.005	-0.017	-0.030
0.011	-0.010	-0.017
0.015	-0.017	-0.017
0.005	-0.013	-0.012
0.011	-0.031	-0.040
0.014	-0.050	-0.028
0.022	-0.040	-0.013
0.010	-0.038	-0.016
0.016	-0.025	-0.023
0.020	-0.029	-0.014
0.009	-0.017	-0.015
0.013	-0.017	-0.015
0.017	-0.009	-0.021
0.015	-0.025	-0.015
0.014	-0.040	-0.011
0.015	-0.034	-0.017
0.022	-0.018	-0.039
0.012	-0.018	-0.049
0.009	-0.028	-0.046
0.006	-0.034	-0.055
0.007	-0.047	-0.064
0.010	-0.063	-0.081
0.019	-0.042	-0.052
0.016	-0.036	-0.042
0.005	-0.065	-0.025
0.014	-0.048	-0.023
0.011	-0.049	-0.040
0.007	-0.054	-0.061
0.011	-0.059	-0.078
0.008	-0.047	-0.071
0.012	-0.057	-0.066
0.009	-0.068	-0.073
0.011	-0.072	-0.048
0.016	-0.068	-0.052
0.008	-0.072	-0.056
0.012	-0.056	-0.082
0.005	-0.059	-0.084
0.011	-0.088	-0.141
0.015	-0.088	-0.128
0.017	-0.071	-0.106
0.006	-0.078	-0.104
0.011	-0.096	-0.087
0.020	-0.099	-0.095
0.015	-0.092	-0.089
0.008	-0.091	-0.098
0.020	-0.088	-0.076
0.006	-0.092	-0.096
0.007	-0.106	-0.105
0.006	-0.119	-0.097
0.011	-0.122	-0.102
0.006	-0.112	-0.116
0.014	-0.113	-0.131
0.010	-0.151	-0.141
0.003	-0.169	-0.182
0.009	-0.197	-0.175
0.013	-0.175	-0.222
0.016	-0.175	-0.235
0.001	-0.198	-0.244
0.009	-0.198	-0.250
0.016	-0.203	-0.230
0.009	-0.187	-0.235
0.012	-0.197	-0.242
0.010	-0.186	-0.228
0.009	-0.179	-0.233
0.006	-0.191	-0.225
0.005	-0.198	-0.234
0.015	-0.189	-0.216
0.008	-0.239	-0.203
0.007	-0.217	-0.227
0.006	-0.241	-0.249
0.004	-0.253	-0.223
0.012	-0.256	-0.227
0.018	-0.223	-0.239
0.016	-0.204	-0.265
0.013	-0.223	-0.295
0.019	-0.228	-0.309
0.019	-0.240	-0.270
0.014	-0.234	-0.314
0.018	-0.257	-0.303
0.016	-0.301	-0.308
0.019	-0.288	-0.314
0.013	-0.313	-0.299
0.013	-0.276	-0.300
0.017	-0.248	-0.305
0.013	-0.272	-0.311
0.012	-0.293	-0.348
0.004	-0.307	-0.379
0.014	-0.290	-0.374
0.018	-0.282	-0.379
0.022	-0.275	-0.412
0.011	-0.268	-0.365
0.017	-0.282	-0.335
0.021	-0.313	-0.328
0.017	-0.343	-0.343
0.007	-0.334	-0.336
0.013	-0.314	-0.334
0.008	-0.320	-0.337
0.010	-0.319	-0.345
0.012	-0.345	-0.308
0.012	-0.281	-0.304
0.006	-0.262	-0.308
0.013	-0.258	-0.258
0.008	-0.281	-0.253
-0.000	-0.265	-0.254
0.011	-0.253	-0.262
0.019	-0.274	-0.241
0.027	-0.263	-0.235
0.004	-0.232	-0.256
0.012	-0.220	-0.223
0.015	-0.229	-0.205
0.008	-0.210	-0.185
0.009	-0.172	-0.202
0.006	-0.170	-0.204
0.008	-0.194	-0.228
0.008	-0.191	-0.227
0.015	-0.181	-0.224
0.023	-0.157	-0.177
0.017	-0.157	-0.184
0.018	-0.160	-0.196
0.010	-0.165	-0.172
0.008	-0.194	-0.182
0.016	-0.205	-0.195
0.018	-0.178	-0.168
0.019	-0.157	-0.190
0.013	-0.142	-0.182
0.016	-0.127	-0.169
0.012	-0.121	-0.155
0.007	-0.151	-0.142
0.010	-0.141	-0.118
0.016	-0.107	-0.131
0.016	-0.104	-0.142
0.008	-0.103	-0.147
0.008	-0.107	-0.157
0.014	-0.104	-0.132
0.012	-0.099	-0.125
0.013	-0.097	-0.127
0.002	-0.082	-0.116
0.008	-0.072	-0.115
0.015	-0.072	-0.149
0.022	-0.066	-0.122
0.007	-0.064	-0.125
0.012	-0.064	-0.099
0.017	-0.065	-0.103
0.016	-0.061	-0.118
0.009	-0.065	-0.116
0.014	-0.068	-0.112
0.012	-0.059	-0.135
0.015	-0.070	-0.119
0.013	-0.042	-0.138
0.011	-0.042	-0.108
0.008	-0.048	-0.079
0.013	-0.048	-0.077
0.010	-0.047	-0.105
-0.003	-0.057	-0.099
0.005	-0.078	-0.094
0.016	-0.061	-0.070
0.018	-0.054	-0.068
-0.001	-0.051	-0.050
0.010	-0.043	-0.053
0.018	-0.024	-0.053
0.011	-0.014	-0.057
0.008	-0.022	-0.056
0.009	-0.024	-0.054
0.011	-0.023	-0.060
0.011	-0.039	-0.073
0.010	-0.032	-0.066
0.018	-0.024	-0.049
0.015	-0.021	-0.070
0.016	-0.041	-0.053
0.009	-0.049	-0.052
0.009	-0.059	-0.054
0.016	-0.056	-0.073
0.020	-0.057	-0.070
0.017	-0.035	-0.051
0.010	-0.039	-0.033
0.016	-0.038	-0.031
0.016	-0.024	-0.029
0.007	-0.033	-0.028
0.003	-0.019	-0.021
0.007	-0.029	-0.042
0.011	-0.032	-0.048
0.006	-0.033	-0.053
0.005	-0.018	-0.064
0.011	0.000	-0.056
0.011	-0.014	-0.057
0.012	-0.020	-0.055
0.002	-0.029	-0.040
0.011	-0.028	-0.068
0.015	-0.036	-0.056
0.023	-0.018	-0.048
0.010	-0.014	-0.040
0.010	-0.012	-0.052
0.015	-0.016	-0.038
0.009	-0.003	-0.036
0.009	-0.024	-0.029
0.020	-0.017	-0.044
0.012	-0.019	-0.057
0.016	-0.030	-0.058
0.014	-0.017	-0.054
0.014	-0.008	-0.029
0.011	-0.007	-0.029
0.015	-0.007	-0.015
0.009	-0.014	-0.009
0.000	-0.009	-0.017
0.009	-0.009	-0.032
0.014	-0.004	-0.026
0.023	-0.020	-0.015
0.005	-0.028	-0.008
0.011	-0.015	-0.003
0.009	-0.034	-0.002
0.006	-0.034	0.002
0.008	-0.035	-0.008
0.015	-0.013	0.001
0.011	-0.011	-0.001
0.016	-0.022	-0.007
0.016	-0.017	0.004
0.013	-0.004	-0.004
0.009	0.004	-0.009
0.012	-0.017	-0.010
0.008	-0.034	-0.015
0.006	-0.032	-0.020
0.014	-0.034	-0.044
0.016	-0.021	-0.026
0.012	-0.006	-0.029
0.003	-0.010	-0.021
0.014	0.000	-0.015
0.013	0.008	-0.004
0.013	0.007	-0.013
0.011	0.012	-0.017
0.012	0.018	-0.020
0.011	0.003	-0.003
0.011	-0.001	-0.001
0.013	0.010	0.002
0.017	0.022	0.001
0.013	0.003	0.010
0.015	-0.003	0.012
-0.005	-0.003	0.011
0.006	-0.013	-0.022
0.013	-0.025	-0.025
0.018	-0.013	-0.020
0.011	-0.029	-0.021
0.016	-0.022	-0.010
0.021	-0.012	-0.001
0.016	-0.006	0.004
0.012	-0.008	-0.013
0.017	-0.004	-0.001
0.011	-0.011	-0.009
0.009	-0.011	0.003
0.011	-0.003	-0.012
0.012	0.001	0.001
0.009	0.014	0.001
0.013	0.004	0.006
0.009	0.004	0.003
0.000	0.008	0.005
0.009	0.004	-0.016
0.013	-0.003	-0.014
0.019	0.002	-0.013
0.005	-0.007	-0.012
0.010	-0.001	-0.011
0.007	0.008	-0.016
0.008	0.006	-0.009
0.002	0.000	-0.014
0.007	-0.002	-0.004
0.008	-0.002	-0.009
0.013	-0.000	-0.001
0.011	-0.003	0.005
0.013	-0.005	0.005
0.010	-0.005	-0.005
0.013	-0.016	-0.004
0.011	-0.036	-0.014
0.008	-0.027	-0.029
0.015	-0.035	-0.051
0.019	-0.016	-0.028
0.017	-0.001	-0.021
0.011	-0.013	-0.010
0.016	-0.012	-0.016
0.017	-0.010	-0.027
0.011	-0.015	-0.023
0.015	-0.006	-0.012
0.011	0.005	-0.019
0.011	-0.004	-0.015
0.005	-0.008	-0.009
-0.001	0.003	0.006
0.007	0.010	-0.002
0.005	0.010	-0.009
0.006	-0.002	0.003
-0.006	-0.001	-0.013
0.002	-0.013	-0.049
0.010	-0.033	-0.044
0.016	-0.031	-0.024
0.003	-0.019	-0.035
0.009	-0.011	-0.025
0.014	-0.023	-0.022
0.010	-0.015	-0.019
0.007	-0.011	-0.023
0.014	-0.004	-0.020
0.008	0.004	-0.008
0.014	0.006	-0.006
0.009	0.007	-0.002
0.011	0.008	0.007
0.009	0.016	0.010
0.013	0.006	0.013
0.008	-0.007	0.001
-0.002	0.004	-0.002
0.004	-0.010	-0.019
0.011	-0.013	-0.022
0.016	0.003	-0.017
0.003	0.001	-0.002
0.010	0.003	-0.001
0.012	0.001	0.005
0.009	0.002	-0.010
0.008	-0.002	-0.017
0.010	-0.003	-0.008
0.006	-0.009	-0.002
0.013	-0.006	-0.012
0.017	0.007	-0.004
0.014	0.002	-0.003
0.007	-0.001	-0.007
0.012	-0.011	-0.008
0.005	-0.008	-0.030
0.009	-0.006	-0.043
0.013	-0.022	-0.062
0.020	-0.014	-0.054
0.018	-0.024	-0.049
0.009	-0.023	-0.042
0.014	-0.019	-0.037
0.018	-0.020	-0.025
0.015	-0.028	-0.028
0.013	-0.018	-0.036
0.013	-0.010	-0.038
0.017	-0.021	-0.025
0.012	-0.013	-0.022
0.013	-0.012	-0.036
0.020	-0.009	-0.031
0.013	-0.014	-0.015
0.012	-0.019	-0.021
0.001	-0.027	-0.030
0.013	-0.027	-0.071
0.020	-0.044	-0.066
0.021	-0.024	-0.049
0.009	-0.029	-0.038
0.013	-0.045	-0.045
0.015	-0.047	-0.043
0.009	-0.046	-0.038
0.012	-0.072	-0.062
0.017	-0.074	-0.063
0.009	-0.067	-0.068
0.010	-0.058	-0.051
0.010	-0.044	-0.061
0.006	-0.042	-0.055
0.006	-0.049	-0.056
0.010	-0.059	-0.045
0.008	-0.044	-0.042
0.000	-0.036	-0.083
0.006	-0.051	-0.080
0.010	-0.052	-0.072
0.022	-0.058	-0.083
0.005	-0.061	-0.082
0.010	-0.066	-0.085
0.012	-0.080	-0.100
0.008	-0.096	-0.092
0.003	-0.087	-0.104
0.003	-0.094	-0.089
0.006	-0.100	-0.076
0.011	-0.106	-0.101
0.011	-0.098	-0.093
0.011	-0.118	-0.090
0.011	-0.108	-0.117
0.015	-0.122	-0.131
0.012	-0.183	-0.178
0.012	-0.175	-0.185
0.015	-0.189	-0.201
0.021	-0.206	-0.187
0.016	-0.218	-0.203
0.012	-0.196	-0.192
0.019	-0.217	-0.184
0.022	-0.226	-0.171
0.015	-0.254	-0.202
0.016	-0.236	-0.260
0.014	-0.218	-0.228
0.012	-0.216	-0.240
0.006	-0.233	-0.234
0.009	-0.239	-0.274
0.014	-0.206	-0.280
0.013	-0.257	-0.263
0.011	-0.266	-0.243
0.002	-0.286	-0.220
0.009	-0.283	-0.227
