# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	106892 (pi, Max for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.011	-0.123	0.015
0.006	-0.131	0.011
0.009	-0.160	-0.003
0.016	-0.138	-0.012
0.010	-0.142	0.002
0.015	-0.156	0.003
0.013	-0.143	0.009
0.023	-0.183	-0.002
0.019	-0.172	0.009
0.012	-0.182	-0.000
0.013	-0.172	-0.002
0.016	-0.145	0.001
0.012	-0.179	-0.016
0.018	-0.184	-0.003
0.017	-0.198	0.002
0.023	-0.222	-0.017
0.019	-0.225	-0.001
0.016	-0.240	0.011
0.006	-0.240	0.008
0.014	-0.202	-0.003
0.016	-0.213	-0.011
0.013	-0.221	-0.012
0.015	-0.199	-0.003
0.015	-0.212	0.012
0.017	-0.228	0.005
0.011	-0.228	0.018
0.012	-0.216	0.012
0.012	-0.228	0.017
0.011	-0.240	0.030
0.013	-0.197	-0.001
0.017	-0.189	0.006
0.013	-0.184	-0.003
0.020	-0.154	0.010
0.011	-0.161	0.016
0.008	-0.138	0.025
0.005	-0.129	0.019
0.016	-0.139	0.008
0.008	-0.144	0.005
0.011	-0.133	0.013
0.012	-0.138	0.017
0.016	-0.115	0.012
0.016	-0.081	0.015
0.016	-0.080	0.019
0.013	-0.090	0.007
0.015	-0.091	0.015
0.004	-0.110	0.002
0.006	-0.124	-0.002
0.016	-0.106	0.004
0.013	-0.097	-0.010
0.010	-0.100	0.004
0.008	-0.117	0.012
0.003	-0.095	0.021
0.006	-0.099	0.012
0.008	-0.100	0.006
0.013	-0.069	-0.001
0.017	-0.065	0.007
0.013	-0.062	0.013
0.021	-0.044	0.009
0.020	-0.045	0.012
0.012	-0.046	0.011
0.012	-0.044	0.019
0.013	-0.046	0.014
0.014	-0.033	-0.020
0.013	-0.045	-0.011
0.018	-0.038	0.001
0.020	-0.050	0.002
0.016	-0.071	0.004
0.009	-0.050	0.018
0.002	-0.047	0.011
0.014	-0.048	0.008
0.011	-0.032	0.003
0.020	-0.026	0.009
0.020	-0.025	0.014
0.020	-0.042	0.024
0.015	-0.031	0.013
0.009	-0.029	0.014
0.014	-0.018	0.011
0.017	-0.037	0.015
0.008	-0.027	0.021
0.014	-0.023	-0.003
0.014	-0.030	0.001
0.015	-0.017	0.000
0.016	-0.015	0.008
0.016	-0.014	0.009
0.009	-0.021	0.018
0.007	-0.005	0.003
0.013	-0.035	-0.003
0.009	-0.018	0.004
0.020	-0.016	0.007
0.017	-0.009	0.015
0.022	-0.021	0.011
0.021	-0.033	0.010
0.024	-0.025	0.017
0.014	-0.018	0.020
0.020	0.001	0.023
0.011	0.000	0.011
0.010	0.005	0.014
0.016	-0.001	0.016
0.020	-0.000	0.009
0.016	-0.007	0.012
0.015	0.002	0.019
0.009	0.004	0.028
0.010	-0.018	0.008
0.018	-0.011	0.006
0.017	0.005	0.015
0.023	0.003	0.012
0.023	-0.004	0.024
0.023	-0.011	0.006
0.014	-0.025	0.015
0.013	-0.015	0.013
0.015	0.002	0.021
0.018	0.009	0.022
0.017	-0.000	-0.002
0.014	-0.008	0.011
0.015	-0.008	0.015
0.017	-0.002	0.007
0.012	0.005	0.016
0.006	0.002	0.020
0.003	0.008	0.020
0.008	-0.002	0.019
0.009	0.010	0.011
0.014	0.006	0.021
0.015	0.015	0.021
0.019	0.008	0.023
0.021	-0.004	0.012
0.012	-0.003	0.020
0.011	0.008	0.017
0.019	0.007	0.020
0.015	0.015	0.025
0.008	0.004	-0.002
0.011	-0.025	0.012
0.012	-0.021	0.004
0.017	-0.014	0.006
0.012	-0.012	0.015
0.007	0.006	0.019
0.007	0.003	0.012
0.018	-0.009	0.001
0.013	-0.000	0.007
0.018	-0.000	0.014
0.014	0.004	0.017
0.020	0.001	0.009
0.018	0.002	0.005
0.015	0.012	0.014
0.011	0.013	0.005
0.015	0.018	0.019
0.013	0.020	0.002
0.013	0.019	0.013
0.020	0.010	0.014
0.020	0.010	0.006
0.025	0.008	0.016
0.021	0.013	0.021
0.016	0.004	0.024
0.020	-0.010	0.011
0.024	-0.005	0.010
0.018	-0.002	0.017
0.021	-0.009	0.024
0.022	0.001	0.028
0.023	-0.021	0.016
0.019	-0.018	0.019
0.014	-0.024	0.013
0.014	-0.021	0.019
0.016	-0.009	0.023
0.018	-0.006	-0.008
0.017	-0.018	0.006
0.019	-0.009	0.011
0.019	-0.002	0.014
0.019	0.009	0.021
0.012	0.013	0.023
0.006	0.025	0.019
0.011	0.008	0.010
0.017	0.005	0.009
0.022	0.003	0.010
0.018	-0.003	0.012
0.018	0.008	0.017
0.017	-0.006	0.009
0.008	-0.003	0.021
0.011	-0.004	0.011
0.016	0.005	0.010
0.012	0.003	0.009
0.009	0.013	-0.011
0.013	-0.006	0.005
0.013	0.004	0.003
0.015	-0.001	0.009
0.013	0.010	0.013
0.007	0.017	0.016
0.002	0.018	0.011
0.015	0.007	-0.000
0.008	0.012	0.009
0.017	0.005	0.013
0.012	0.001	0.019
0.018	-0.001	0.017
0.017	-0.012	0.009
0.010	0.001	0.018
0.006	0.003	0.007
0.016	0.015	0.014
0.011	0.016	0.002
0.010	0.017	0.017
0.014	0.015	0.023
0.012	0.025	0.019
0.020	0.009	0.019
0.014	0.013	0.030
0.009	0.019	0.025
0.011	-0.003	0.019
0.019	0.004	0.011
0.010	0.011	0.018
0.015	0.009	0.017
0.012	0.004	0.025
0.017	-0.001	0.011
0.015	-0.015	0.020
0.009	0.002	0.015
0.015	0.007	0.014
0.009	0.013	0.020
0.011	0.014	-0.008
0.015	-0.004	0.010
0.014	0.004	0.017
0.017	0.009	0.023
0.022	0.017	0.019
0.016	0.010	0.019
0.008	0.025	0.009
0.014	0.002	0.008
0.019	0.005	0.012
0.023	-0.004	0.014
0.023	-0.006	0.018
0.026	0.002	0.021
0.020	-0.003	0.001
0.014	-0.010	0.014
0.010	0.001	0.006
0.012	0.006	0.015
0.008	0.009	0.011
0.003	0.009	-0.007
0.010	-0.004	0.005
0.015	-0.001	0.000
0.025	-0.007	0.017
0.015	0.000	0.020
0.010	0.007	0.022
0.010	0.009	0.013
0.014	-0.002	0.006
0.018	0.004	0.012
0.020	-0.004	0.021
0.013	-0.008	0.023
0.022	-0.036	0.007
0.019	-0.040	0.008
0.012	-0.027	0.013
0.012	-0.012	0.008
0.016	-0.000	0.007
0.015	0.005	0.000
0.011	0.002	0.006
0.017	0.002	0.011
0.018	0.006	0.008
0.024	0.003	0.004
0.017	0.003	0.011
0.015	-0.003	0.010
0.015	-0.030	0.004
0.018	-0.044	0.003
0.018	-0.029	0.013
0.017	-0.022	0.018
0.016	-0.016	0.016
0.021	-0.026	0.013
0.023	-0.036	0.014
0.012	-0.019	0.009
0.014	-0.007	0.006
0.009	-0.003	0.020
0.013	-0.014	-0.003
0.013	-0.037	0.004
0.009	-0.033	0.006
0.018	-0.014	0.013
0.017	-0.041	0.012
0.011	-0.027	0.016
0.006	-0.014	0.018
0.017	-0.031	0.009
0.013	-0.022	0.010
0.016	-0.026	0.016
0.014	-0.023	0.018
0.020	-0.011	0.020
0.021	-0.023	0.013
0.015	-0.027	0.020
0.018	-0.027	0.015
0.021	-0.014	0.019
0.015	-0.020	0.018
0.010	-0.029	-0.002
0.014	-0.036	0.011
0.016	-0.046	0.005
0.023	-0.049	0.017
0.017	-0.040	0.021
0.011	-0.040	0.026
0.008	-0.040	0.016
0.018	-0.050	-0.000
0.021	-0.044	0.009
0.026	-0.060	0.013
0.016	-0.077	0.026
0.023	-0.069	0.008
0.024	-0.076	0.016
0.012	-0.095	0.016
0.010	-0.095	0.010
0.019	-0.097	0.007
0.013	-0.096	-0.010
0.013	-0.100	-0.001
0.023	-0.107	-0.003
0.024	-0.099	-0.004
0.019	-0.102	0.001
0.015	-0.108	0.002
0.010	-0.118	0.004
0.010	-0.125	0.004
0.014	-0.146	-0.002
0.010	-0.132	0.007
0.016	-0.136	0.008
0.016	-0.155	0.006
0.021	-0.175	-0.006
0.016	-0.175	0.015
0.014	-0.224	0.011
0.012	-0.197	0.005
0.008	-0.202	-0.015
0.014	-0.195	-0.040
0.014	-0.188	-0.027
0.015	-0.197	-0.013
0.019	-0.195	-0.006
0.020	-0.208	-0.007
0.014	-0.207	-0.014
0.009	-0.251	-0.010
0.012	-0.251	-0.008
0.013	-0.211	-0.001
0.011	-0.218	0.004
0.014	-0.229	-0.007
0.013	-0.215	0.001
0.012	-0.195	-0.006
0.009	-0.163	0.000
0.010	-0.179	0.004
0.013	-0.199	0.012
0.013	-0.210	-0.003
0.009	-0.212	-0.005
0.016	-0.216	0.004
0.014	-0.241	-0.016
0.018	-0.227	0.001
0.015	-0.211	0.009
0.012	-0.196	0.010
0.010	-0.188	0.005
0.019	-0.177	-0.010
0.020	-0.221	-0.006
0.023	-0.242	0.007
0.016	-0.261	-0.004
0.017	-0.272	-0.012
0.016	-0.254	-0.016
0.009	-0.281	-0.012
0.012	-0.283	-0.018
0.017	-0.230	-0.012
0.011	-0.263	-0.023
0.017	-0.297	-0.025
0.022	-0.247	-0.025
0.019	-0.249	-0.021
0.019	-0.247	-0.008
0.012	-0.237	-0.021
0.009	-0.259	-0.025
0.014	-0.226	-0.030
0.012	-0.219	-0.030
0.010	-0.206	-0.016
0.017	-0.222	0.001
0.017	-0.236	0.014
0.018	-0.243	0.008
0.013	-0.241	-0.001
0.009	-0.224	0.002
0.010	-0.218	0.000
0.005	-0.191	0.013
0.009	-0.177	-0.023
0.011	-0.196	-0.009
0.016	-0.211	-0.002
0.020	-0.185	-0.001
0.021	-0.175	0.002
0.015	-0.161	-0.005
0.008	-0.160	-0.010
0.020	-0.154	-0.006
0.017	-0.139	-0.002
0.016	-0.113	0.001
0.018	-0.118	-0.001
0.023	-0.109	-0.002
0.016	-0.092	-0.007
0.012	-0.125	0.003
0.008	-0.149	-0.007
0.016	-0.115	0.001
0.012	-0.126	-0.004
0.011	-0.118	-0.018
0.018	-0.139	-0.009
0.021	-0.130	-0.010
0.022	-0.130	0.002
0.012	-0.110	0.005
0.007	-0.096	0.009
0.005	-0.081	0.012
0.012	-0.127	-0.017
0.010	-0.100	-0.003
0.015	-0.098	0.004
0.009	-0.107	0.010
0.013	-0.097	-0.003
0.011	-0.089	0.007
0.007	-0.072	0.012
0.007	-0.058	0.009
0.020	-0.047	0.015
0.012	-0.048	-0.017
0.011	-0.047	-0.005
0.017	-0.057	0.003
0.016	-0.043	-0.002
0.012	-0.045	0.009
0.012	-0.034	0.013
0.014	-0.017	0.015
0.014	-0.027	0.006
0.017	-0.027	0.011
0.010	-0.027	0.012
0.017	-0.013	0.017
0.018	-0.008	0.023
0.022	-0.028	0.008
0.015	-0.037	0.019
0.012	-0.045	0.023
0.014	-0.035	0.025
0.006	-0.022	0.020
0.006	-0.018	-0.004
0.010	-0.031	0.008
0.013	-0.018	0.008
0.015	-0.027	0.004
0.017	-0.028	0.016
0.013	-0.026	0.016
0.001	-0.013	0.013
0.010	-0.040	0.014
0.011	-0.026	0.011
0.012	-0.035	0.019
0.013	-0.032	0.026
0.015	-0.026	0.034
0.018	-0.030	0.020
0.013	-0.028	0.002
0.008	-0.021	0.003
0.018	-0.035	-0.001
0.011	-0.023	0.005
0.007	-0.012	-0.008
0.012	-0.042	0.004
0.010	-0.033	-0.005
0.016	-0.063	0.009
0.010	-0.049	0.017
0.007	-0.026	0.022
0.010	-0.033	0.014
0.016	-0.042	-0.002
0.012	-0.014	-0.000
0.018	-0.008	0.005
0.014	-0.015	0.014
0.017	-0.027	0.003
0.017	-0.032	0.017
0.008	-0.015	0.016
0.013	-0.007	0.007
0.024	-0.009	0.014
0.012	-0.020	-0.011
0.015	-0.025	0.003
0.018	-0.009	0.013
0.020	-0.000	0.006
0.018	-0.007	0.011
0.014	0.008	0.017
0.014	-0.002	0.014
0.017	-0.020	0.014
0.017	-0.013	0.019
0.014	-0.010	0.021
0.016	-0.010	0.027
0.016	-0.010	0.023
0.019	-0.008	0.012
0.017	-0.021	0.019
0.007	-0.005	0.022
0.008	0.007	0.026
0.007	0.001	0.027
0.008	0.007	-0.002
0.010	-0.011	0.016
0.009	-0.000	0.015
0.016	0.009	0.012
0.012	-0.003	0.020
0.009	0.002	0.024
-0.001	0.003	0.027
0.010	-0.012	0.020
0.008	-0.000	0.012
0.012	-0.002	0.013
0.011	0.006	0.020
0.017	0.013	0.021
0.015	0.001	0.015
0.012	0.005	0.017
0.005	0.014	0.013
0.013	-0.001	0.017
0.008	-0.004	0.015
0.009	0.003	-0.002
0.013	-0.007	0.007
0.012	-0.005	0.005
0.017	-0.010	0.013
0.010	0.000	0.020
0.012	0.004	0.026
0.004	0.004	0.016
0.015	-0.006	0.005
0.014	0.003	0.013
0.024	0.004	0.012
0.010	0.007	0.016
0.016	0.007	-0.000
0.015	-0.004	0.011
0.012	0.007	0.013
0.008	0.009	0.012
0.015	0.017	0.015
0.009	0.006	-0.005
0.010	0.002	0.007
0.017	-0.000	0.012
0.016	0.003	0.010
0.020	0.003	0.016
0.015	0.010	0.023
0.018	0.013	0.013
0.015	-0.004	0.010
0.019	-0.015	0.005
0.014	-0.008	0.014
0.013	-0.006	0.021
0.016	0.001	0.021
0.025	-0.008	-0.002
0.016	-0.012	0.007
0.013	-0.007	0.003
0.014	0.006	0.010
0.012	0.008	0.017
0.014	0.009	-0.012
0.014	0.002	0.005
0.016	0.001	0.013
0.021	0.007	0.010
0.018	-0.001	0.019
0.013	0.005	0.024
0.006	0.010	0.026
0.011	0.011	0.020
0.015	0.019	0.016
0.011	0.001	0.020
0.015	0.004	0.025
0.012	0.015	0.028
0.015	0.002	0.013
0.011	-0.006	0.015
0.006	-0.001	0.015
0.014	0.006	0.017
0.012	0.012	0.013
0.010	0.019	-0.004
0.019	0.003	-0.002
0.015	0.008	-0.001
0.022	0.005	0.007
0.016	0.010	0.014
0.006	0.012	0.021
0.002	0.005	0.009
0.011	-0.004	-0.012
0.006	0.000	-0.001
0.013	-0.009	0.009
0.011	-0.011	0.015
0.020	-0.012	-0.012
0.022	-0.025	-0.000
0.013	-0.008	0.008
0.014	0.001	0.008
0.020	0.008	0.010
0.007	0.017	-0.017
0.009	0.010	0.002
0.018	0.001	0.005
0.023	0.004	-0.003
0.018	-0.002	0.002
0.010	0.012	0.014
0.005	0.015	0.009
0.009	-0.005	0.006
0.013	-0.008	0.007
0.013	0.004	0.015
0.008	-0.009	0.023
0.013	-0.007	0.019
0.015	-0.017	0.018
0.013	-0.014	0.023
0.007	-0.006	0.008
0.009	-0.007	0.011
0.007	-0.010	0.016
0.012	0.002	-0.007
0.015	-0.026	0.000
0.018	-0.010	0.014
0.022	-0.009	0.009
0.019	-0.007	0.018
0.018	0.000	0.024
0.005	-0.006	0.027
0.017	-0.014	0.019
0.014	-0.013	0.018
0.018	-0.018	0.016
0.014	-0.022	0.026
0.020	-0.015	0.026
0.022	-0.015	0.013
0.013	-0.014	0.024
0.011	-0.011	0.017
0.019	-0.003	0.018
0.011	-0.006	0.011
0.007	-0.004	-0.006
0.015	-0.009	0.009
0.012	-0.007	-0.001
0.015	-0.010	0.016
0.010	-0.010	0.018
0.005	-0.006	0.014
0.004	-0.011	0.011
0.015	-0.012	-0.004
0.009	-0.005	0.006
0.017	-0.032	0.014
0.014	-0.028	0.019
0.018	-0.031	0.003
0.018	-0.044	0.009
0.012	-0.032	0.022
0.009	-0.022	0.017
0.014	-0.013	0.023
0.011	-0.004	-0.001
0.013	-0.018	0.002
0.020	-0.014	0.005
0.023	-0.020	0.006
0.022	-0.030	0.011
0.016	-0.031	0.006
0.014	-0.027	-0.003
0.014	-0.040	-0.004
0.019	-0.027	-0.010
0.012	-0.033	-0.003
0.019	-0.028	0.002
0.018	-0.031	0.011
0.022	-0.052	0.009
0.017	-0.050	0.008
0.013	-0.060	0.004
0.013	-0.051	0.013
0.006	-0.060	0.016
0.009	-0.070	-0.001
0.014	-0.076	0.008
0.013	-0.077	0.015
0.018	-0.122	0.002
0.019	-0.107	0.001
0.018	-0.113	-0.001
0.007	-0.113	-0.003
0.014	-0.122	-0.001
0.013	-0.125	-0.002
0.019	-0.107	0.009
0.015	-0.107	0.011
0.017	-0.115	0.016
0.015	-0.137	0.009
0.013	-0.138	0.012
0.002	-0.148	0.004
0.015	-0.154	-0.002
0.013	-0.170	-0.010
0.007	-0.175	-0.025
0.015	-0.183	-0.023
0.016	-0.165	-0.017
0.016	-0.186	-0.005
0.015	-0.176	-0.006
0.004	-0.179	-0.017
0.008	-0.158	-0.016
0.012	-0.158	-0.021
0.010	-0.151	-0.018
0.018	-0.180	-0.016
0.011	-0.169	-0.010
0.015	-0.167	-0.036
0.015	-0.173	-0.030
0.001	-0.187	-0.014
0.005	-0.189	-0.013
0.014	-0.226	-0.023
0.013	-0.243	-0.044
0.013	-0.239	-0.031
0.016	-0.216	-0.021
0.017	-0.206	-0.030
0.015	-0.175	-0.017
0.011	-0.211	-0.015
0.007	-0.216	-0.032
0.012	-0.225	-0.027
0.018	-0.239	-0.021
0.015	-0.237	-0.014
0.014	-0.241	-0.006
0.021	-0.294	-0.032
0.024	-0.282	-0.046
0.021	-0.233	-0.051
0.015	-0.287	-0.055
0.026	-0.289	-0.036
0.021	-0.285	-0.034
0.019	-0.317	-0.048
0.020	-0.294	-0.043
0.021	-0.340	-0.044
0.028	-0.319	-0.038
0.023	-0.338	-0.031
0.017	-0.301	-0.013
0.011	-0.289	-0.020
0.023	-0.283	-0.031
0.012	-0.268	-0.039
0.018	-0.259	-0.025
0.016	-0.267	-0.029
0.014	-0.265	-0.018
0.014	-0.289	-0.035
0.008	-0.246	-0.033
0.005	-0.278	-0.036
0.014	-0.263	-0.030
0.015	-0.249	-0.027
0.010	-0.233	-0.043
0.015	-0.248	-0.053
0.015	-0.201	-0.038
0.018	-0.196	-0.022
0.013	-0.194	-0.007
0.004	-0.177	-0.018
0.005	-0.167	-0.015
0.018	-0.171	-0.024
0.015	-0.179	-0.015
0.022	-0.152	-0.003
0.015	-0.134	0.009
0.018	-0.152	-0.003
0.013	-0.134	0.005
0.006	-0.118	0.015
0.004	-0.112	0.008
0.014	-0.115	0.014
0.009	-0.117	-0.010
0.007	-0.128	-0.008
0.015	-0.130	-0.006
0.019	-0.115	-0.010
0.020	-0.139	-0.006
0.011	-0.140	-0.005
0.004	-0.130	-0.008
0.013	-0.147	-0.011
0.019	-0.135	-0.013
0.015	-0.115	-0.007
0.024	-0.109	0.004
0.021	-0.093	0.004
0.025	-0.108	-0.010
0.016	-0.100	0.001
0.009	-0.106	-0.002
0.022	-0.097	-0.000
0.016	-0.096	-0.002
0.010	-0.075	-0.022
0.015	-0.081	-0.007
0.014	-0.079	0.007
0.017	-0.066	0.008
0.017	-0.050	0.011
0.013	-0.045	0.016
0.012	-0.037	0.013
0.015	-0.042	0.015
0.014	-0.034	0.005
0.016	-0.033	0.011
0.018	-0.043	0.018
0.017	-0.043	0.011
0.020	-0.048	0.002
0.011	-0.052	-0.001
0.008	-0.070	0.001
0.015	-0.049	0.004
0.017	-0.061	0.000
0.014	-0.046	-0.020
0.016	-0.021	0.001
0.013	-0.021	-0.005
0.014	-0.023	0.006
0.015	-0.026	0.015
0.011	-0.025	0.019
0.013	-0.025	0.009
0.015	-0.032	-0.010
0.007	-0.025	-0.006
0.015	-0.020	0.004
0.016	-0.031	0.009
0.023	-0.037	-0.011
0.022	-0.041	0.008
0.007	-0.031	0.007
0.012	-0.034	0.014
0.017	-0.036	0.022
0.010	-0.032	-0.005
0.014	-0.034	0.007
0.018	-0.034	0.010
0.019	-0.031	-0.003
0.015	-0.028	0.007
0.011	-0.040	0.003
0.004	-0.028	-0.006
0.010	-0.042	-0.010
0.012	-0.039	-0.006
0.016	-0.031	-0.001
0.020	-0.041	0.012
0.021	-0.026	0.017
0.021	-0.026	0.012
0.018	-0.034	0.017
0.012	-0.012	0.011
0.018	-0.005	0.013
0.014	0.004	0.018
0.017	-0.001	-0.007
0.016	-0.023	0.010
0.012	-0.009	0.007
0.019	-0.003	0.010
0.018	-0.007	0.022
0.017	0.006	0.019
0.007	-0.008	0.020
0.015	-0.010	0.009
0.010	0.003	0.009
0.019	-0.002	0.009
0.014	-0.019	0.016
0.020	-0.007	0.006
0.016	-0.016	0.002
0.012	-0.013	-0.000
0.006	-0.002	0.000
0.011	0.001	0.009
0.008	-0.007	0.001
0.010	-0.019	-0.010
0.013	-0.012	-0.001
0.018	-0.001	0.002
0.019	-0.027	0.003
0.014	-0.027	0.012
0.008	-0.013	0.014
0.015	-0.017	0.011
0.021	0.000	-0.007
0.016	-0.004	0.009
0.024	-0.011	0.012
0.015	-0.013	0.027
0.022	-0.007	0.008
0.016	-0.016	0.020
0.013	-0.010	0.012
0.009	-0.004	0.020
0.019	-0.012	0.026
0.009	-0.019	-0.002
0.013	-0.014	0.005
0.018	-0.017	0.014
0.017	-0.004	0.010
0.014	-0.013	0.009
0.011	-0.001	0.015
0.004	0.014	0.008
0.008	-0.005	0.005
0.010	0.005	0.002
0.009	0.007	0.012
0.012	-0.008	0.009
0.008	-0.014	0.019
0.018	-0.006	0.005
0.012	-0.003	0.011
0.013	0.004	0.014
0.013	0.009	0.021
0.010	0.013	0.014
0.009	0.018	-0.001
0.013	0.003	0.006
0.017	0.003	0.002
0.020	-0.007	0.011
0.019	-0.006	0.017
0.013	0.001	0.021
0.011	0.014	0.013
0.016	0.001	0.016
0.014	-0.006	0.006
0.022	-0.018	0.012
0.015	-0.005	0.017
0.017	0.001	0.013
0.013	-0.009	0.011
0.009	-0.002	0.012
0.012	0.006	0.008
0.020	0.009	0.013
0.017	0.012	0.002
0.012	0.002	-0.012
0.016	-0.002	-0.003
0.019	-0.002	-0.009
0.020	-0.007	0.006
0.024	-0.006	0.015
0.015	0.002	0.023
0.014	0.000	0.023
0.018	0.011	0.007
0.012	0.022	0.012
0.013	-0.001	0.011
0.007	0.001	0.018
0.011	-0.004	0.005
0.012	-0.017	0.013
0.003	-0.007	0.010
0.008	0.007	0.013
0.017	0.013	0.019
0.008	0.009	-0.010
0.012	0.008	0.006
0.024	0.007	0.018
0.025	0.006	0.013
0.025	-0.013	0.022
0.019	-0.016	0.024
0.008	-0.010	0.019
0.015	-0.030	0.015
0.014	-0.014	0.010
0.017	-0.005	0.022
0.017	-0.010	0.027
0.017	0.003	0.024
0.021	0.005	0.016
0.015	-0.009	0.021
0.013	0.005	0.018
0.012	0.001	0.020
0.005	-0.002	0.009
0.006	-0.002	-0.002
0.009	-0.009	0.004
0.009	-0.008	0.001
0.019	-0.010	0.008
0.018	-0.010	0.016
0.015	-0.004	0.021
0.007	0.005	0.014
0.014	-0.005	0.007
0.010	-0.002	0.007
0.017	-0.010	0.017
0.013	-0.020	0.024
0.022	-0.011	0.011
0.018	-0.013	0.011
0.015	-0.003	0.011
0.012	-0.007	0.010
0.020	-0.012	0.014
0.010	-0.013	0.007
0.012	-0.014	-0.015
0.019	-0.018	-0.000
0.017	-0.010	0.004
0.013	-0.017	0.005
0.014	-0.010	0.009
0.009	-0.007	0.017
0.005	-0.010	0.021
0.016	-0.005	0.002
0.011	-0.016	0.005
0.016	-0.023	0.011
0.009	-0.017	0.014
0.015	-0.025	0.005
0.013	-0.026	0.018
0.009	-0.010	0.009
0.009	-0.010	0.010
0.019	-0.019	0.011
0.009	-0.014	-0.009
0.019	-0.023	0.002
0.023	-0.022	0.001
0.020	-0.018	-0.000
0.017	-0.009	0.005
0.013	-0.002	0.017
0.009	0.008	0.008
0.013	-0.009	0.010
0.020	0.009	0.008
0.017	-0.012	0.015
0.019	-0.037	0.020
0.012	-0.030	0.031
0.024	-0.016	0.014
0.015	-0.032	0.021
0.015	-0.016	0.014
0.016	-0.018	0.020
0.017	-0.004	0.014
0.017	-0.017	-0.013
0.020	-0.029	0.003
0.018	-0.018	0.008
0.021	-0.029	0.007
0.017	-0.029	0.015
0.010	-0.019	0.015
0.007	-0.025	0.013
0.012	-0.039	0.009
0.003	-0.025	0.004
0.010	-0.033	0.016
0.010	-0.041	0.015
0.018	-0.044	0.002
0.018	-0.059	-0.003
0.012	-0.063	0.009
0.013	-0.054	0.001
0.017	-0.041	0.015
0.010	-0.079	0.001
0.008	-0.062	-0.016
0.017	-0.056	-0.008
0.015	-0.073	-0.008
0.015	-0.071	0.005
0.009	-0.067	0.012
0.002	-0.063	0.008
0.009	-0.081	-0.007
0.013	-0.089	-0.013
0.012	-0.067	-0.006
0.016	-0.086	0.003
0.017	-0.103	0.010
0.019	-0.110	-0.000
0.023	-0.123	0.008
0.015	-0.104	-0.003
0.016	-0.108	-0.019
0.023	-0.136	-0.015
0.011	-0.169	-0.034
0.011	-0.196	-0.019
0.017	-0.173	-0.045
0.015	-0.188	-0.050
0.018	-0.196	-0.035
0.017	-0.164	-0.027
0.010	-0.192	-0.040
0.019	-0.212	-0.055
0.015	-0.200	-0.044
0.016	-0.194	-0.069
0.016	-0.213	-0.067
0.016	-0.183	-0.059
0.018	-0.202	-0.094
0.010	-0.237	-0.085
0.011	-0.213	-0.068
0.012	-0.184	-0.055
0.013	-0.235	-0.078
0.013	-0.227	-0.078
0.014	-0.240	-0.068
0.018	-0.233	-0.076
0.019	-0.235	-0.066
0.020	-0.226	-0.034
0.012	-0.251	-0.029
0.005	-0.272	-0.035
0.013	-0.278	-0.049
0.007	-0.276	-0.052
0.015	-0.283	-0.044
0.010	-0.292	-0.037
0.018	-0.305	-0.043
0.016	-0.300	-0.053
0.014	-0.310	-0.054
0.016	-0.321	-0.070
0.020	-0.325	-0.083
0.019	-0.303	-0.074
0.016	-0.315	-0.083
0.020	-0.295	-0.075
0.022	-0.277	-0.063
0.027	-0.313	-0.077
0.026	-0.323	-0.075
0.022	-0.310	-0.067
0.020	-0.302	-0.050
0.020	-0.303	-0.074
0.014	-0.295	-0.057
0.020	-0.266	-0.043
0.015	-0.239	-0.047
0.024	-0.276	-0.054
0.020	-0.272	-0.048
0.018	-0.243	-0.051
0.016	-0.240	-0.045
0.023	-0.203	-0.028
0.016	-0.212	-0.059
0.014	-0.219	-0.044
0.018	-0.244	-0.044
0.019	-0.226	-0.038
0.021	-0.198	-0.023
0.013	-0.216	-0.007
0.002	-0.176	-0.027
0.011	-0.166	-0.038
0.013	-0.156	-0.033
0.012	-0.151	-0.013
0.018	-0.148	-0.021
0.011	-0.144	-0.012
0.016	-0.134	-0.018
0.010	-0.108	-0.003
0.011	-0.090	-0.012
0.013	-0.125	-0.009
0.008	-0.146	-0.018
0.014	-0.126	-0.025
0.013	-0.122	-0.008
0.012	-0.119	-0.013
0.014	-0.124	0.002
0.020	-0.116	0.005
0.004	-0.108	0.002
0.005	-0.097	-0.008
0.014	-0.123	-0.027
0.010	-0.116	-0.025
0.018	-0.099	-0.009
0.015	-0.117	-0.003
0.018	-0.104	-0.011
0.021	-0.116	0.002
0.012	-0.095	0.013
0.007	-0.067	0.007
0.018	-0.052	0.010
0.012	-0.051	0.010
0.016	-0.054	-0.009
0.019	-0.069	-0.006
0.019	-0.050	-0.012
0.024	-0.054	-0.008
0.024	-0.054	0.004
0.016	-0.047	-0.003
0.017	-0.061	0.010
0.021	-0.062	-0.005
