# Title: Diode Laser Toptica Frequency Scan, 9 dB MW, PM Blink.
# Note: Diode Laser Delay Scan, 9 dB on Var Attn, 37 dB PM, 55.75 V Top to Bot, n=27. Use Toptica to scan from 361373 to 361345 ish GHz over 10 Seconds.
# Type:	Toptica Frequency
# Hittite Freq:	18511.0 MHz
# Hittite: Power	18.6 dBm
# Laser Freq:	361373 to 361345 GHz
# Target:	Full Stark States in 55.75 V = 9.2 V/cm
# Laser Mod:	0th: 1.09	1st: 1.10
# Laser Mod Attn:	36 dB
# Delay:	98291 (0, Min for Red States)
# MW Attn:	9 dB
# Delay:	1000 ns
# MW Off:	IR + 100 ns
# Top w/o Static:	+0.0060 V
# Static:	+55.76 V (9.2 V/cm)
# Static Off:	NaN
b	r	s
0.005	-0.000	-0.003
0.011	0.004	0.010
0.010	0.003	-0.005
0.012	-0.010	0.011
0.008	-0.003	0.015
0.014	-0.003	0.020
0.016	0.001	0.018
0.012	0.009	0.016
0.014	0.003	0.012
0.013	0.001	0.008
0.001	0.011	0.004
0.004	0.003	0.013
0.005	-0.008	0.010
0.010	0.001	0.005
0.016	-0.002	-0.006
0.013	0.006	-0.023
0.020	0.006	-0.013
0.016	0.008	-0.001
0.012	0.004	0.011
0.007	-0.015	-0.003
0.009	-0.003	-0.002
0.006	0.001	0.002
0.014	-0.006	0.003
0.016	-0.005	-0.011
0.021	0.002	0.007
0.020	-0.000	-0.009
0.014	0.009	-0.006
-0.002	0.011	0.006
0.001	0.010	0.011
0.015	0.002	0.014
0.017	-0.003	0.001
0.018	0.002	-0.023
0.018	-0.010	-0.038
0.014	0.002	-0.020
0.012	0.007	-0.021
0.014	0.004	-0.007
0.007	0.006	-0.015
0.009	0.004	0.003
0.005	0.006	0.015
0.016	-0.001	0.020
0.012	0.007	0.011
0.020	-0.001	0.006
0.028	-0.023	0.006
0.013	-0.033	-0.004
0.006	-0.021	-0.010
0.010	-0.031	-0.002
0.016	-0.034	0.007
0.012	-0.027	0.007
0.019	-0.016	-0.009
0.013	-0.020	-0.001
0.006	-0.016	-0.009
0.008	-0.010	-0.019
0.007	-0.010	-0.022
0.014	-0.018	-0.008
0.011	-0.005	-0.009
0.016	-0.003	-0.006
0.023	-0.005	-0.011
0.019	-0.005	-0.016
0.023	-0.006	-0.015
0.018	-0.013	-0.018
0.005	-0.006	-0.017
0.008	-0.018	-0.011
0.008	-0.033	-0.004
0.014	-0.034	0.001
0.018	-0.032	-0.004
0.020	-0.020	-0.028
0.022	-0.032	-0.029
0.016	-0.022	-0.041
0.013	-0.030	-0.019
0.006	-0.034	-0.026
0.006	-0.029	-0.016
0.008	-0.044	-0.036
0.011	-0.037	-0.027
0.011	-0.029	-0.040
0.016	-0.018	-0.032
0.023	-0.031	-0.037
0.019	-0.037	-0.036
0.001	-0.037	-0.022
0.004	-0.041	-0.012
0.014	-0.029	-0.032
0.009	-0.044	-0.016
0.016	-0.039	-0.034
0.018	-0.041	-0.040
0.015	-0.054	-0.031
0.011	-0.072	-0.010
0.015	-0.058	-0.005
0.007	-0.044	-0.020
0.007	-0.044	-0.014
0.010	-0.052	-0.005
0.014	-0.052	0.005
0.014	-0.059	-0.025
0.016	-0.060	-0.035
0.024	-0.049	-0.039
0.011	-0.038	-0.033
0.003	-0.026	-0.039
0.006	-0.039	-0.044
0.013	-0.054	-0.048
0.015	-0.054	-0.043
0.020	-0.050	-0.053
0.014	-0.068	-0.044
0.006	-0.073	-0.041
0.007	-0.057	-0.048
0.002	-0.063	-0.066
0.005	-0.069	-0.059
0.005	-0.062	-0.048
0.011	-0.076	-0.052
0.017	-0.101	-0.056
0.014	-0.086	-0.067
0.018	-0.090	-0.071
0.017	-0.112	-0.051
0.010	-0.122	-0.070
0.010	-0.135	-0.103
0.009	-0.149	-0.089
0.017	-0.183	-0.078
0.016	-0.190	-0.117
0.013	-0.186	-0.146
0.021	-0.156	-0.171
0.016	-0.163	-0.140
0.017	-0.191	-0.145
0.008	-0.201	-0.160
0.007	-0.218	-0.142
0.007	-0.182	-0.129
0.014	-0.173	-0.131
0.012	-0.188	-0.157
0.017	-0.233	-0.185
0.014	-0.210	-0.170
0.015	-0.231	-0.162
0.002	-0.220	-0.210
0.005	-0.224	-0.213
0.011	-0.249	-0.193
0.012	-0.245	-0.227
0.016	-0.280	-0.213
0.017	-0.249	-0.205
0.016	-0.212	-0.232
0.014	-0.232	-0.223
0.011	-0.202	-0.217
0.013	-0.204	-0.213
0.014	-0.209	-0.242
0.010	-0.236	-0.238
0.014	-0.222	-0.212
0.014	-0.214	-0.194
0.020	-0.234	-0.173
0.023	-0.220	-0.163
0.015	-0.172	-0.141
0.007	-0.141	-0.151
0.007	-0.129	-0.163
0.014	-0.121	-0.136
0.016	-0.133	-0.127
0.022	-0.119	-0.131
0.019	-0.126	-0.134
0.017	-0.132	-0.159
0.014	-0.108	-0.153
0.011	-0.112	-0.128
0.007	-0.114	-0.113
0.010	-0.120	-0.091
0.016	-0.116	-0.095
0.019	-0.117	-0.080
0.017	-0.108	-0.096
0.025	-0.147	-0.109
0.024	-0.129	-0.089
0.008	-0.110	-0.092
0.011	-0.092	-0.096
0.009	-0.104	-0.088
0.017	-0.105	-0.076
0.019	-0.113	-0.081
0.021	-0.107	-0.104
0.024	-0.117	-0.109
0.019	-0.111	-0.105
0.015	-0.087	-0.091
0.006	-0.101	-0.079
0.006	-0.098	-0.065
0.007	-0.085	-0.059
0.013	-0.082	-0.053
0.018	-0.070	-0.061
0.024	-0.067	-0.075
0.022	-0.046	-0.076
0.021	-0.054	-0.059
0.010	-0.035	-0.054
0.007	-0.044	-0.044
0.014	-0.043	-0.042
0.012	-0.027	-0.070
0.014	-0.017	-0.065
0.014	-0.020	-0.056
0.016	-0.059	-0.052
0.012	-0.051	-0.035
0.012	-0.039	-0.023
0.011	-0.041	-0.025
0.011	-0.040	-0.006
0.012	-0.025	-0.008
0.018	-0.029	-0.030
0.020	-0.012	-0.026
0.020	-0.014	-0.021
0.027	-0.021	-0.037
0.009	-0.019	-0.028
0.002	-0.019	-0.030
0.004	-0.028	-0.015
0.011	-0.033	-0.004
0.011	-0.025	-0.008
0.016	-0.017	-0.019
0.013	-0.020	-0.013
0.008	-0.012	-0.009
0.009	-0.019	0.002
0.008	-0.021	0.003
0.010	-0.020	-0.004
0.009	-0.013	-0.005
0.017	-0.004	0.001
0.017	-0.007	-0.021
0.018	-0.001	-0.032
0.024	-0.000	-0.025
0.021	0.001	-0.025
0.004	0.008	-0.030
0.006	-0.013	-0.025
0.007	-0.030	-0.024
0.011	-0.012	-0.017
0.015	-0.020	-0.028
0.013	-0.004	-0.027
0.017	-0.010	-0.021
0.013	-0.001	-0.020
0.015	0.008	-0.009
0.007	-0.020	-0.006
0.006	-0.008	0.003
0.001	0.005	-0.002
0.009	-0.001	-0.002
0.008	0.006	-0.006
0.018	0.005	-0.013
0.022	-0.007	-0.018
0.023	-0.005	-0.005
0.001	0.006	-0.009
0.003	-0.025	-0.001
0.011	-0.024	0.004
0.006	-0.008	0.006
0.014	0.005	-0.012
0.012	-0.002	-0.017
0.013	0.003	-0.007
0.011	0.010	-0.006
0.005	0.002	0.007
-0.002	0.001	0.008
-0.000	0.006	0.011
0.004	0.007	0.004
0.012	0.001	0.009
0.010	0.006	0.009
0.017	0.000	0.018
0.021	-0.003	-0.005
0.014	0.007	0.010
0.008	0.013	-0.002
0.011	0.007	0.004
0.018	-0.009	0.016
0.018	0.000	0.015
0.019	0.006	0.007
0.015	-0.000	0.009
0.015	0.008	0.013
0.008	-0.000	0.013
0.005	0.001	0.007
0.007	-0.017	0.016
0.007	-0.013	0.011
0.011	-0.009	0.006
0.020	-0.017	0.003
0.020	-0.005	0.006
0.019	0.001	0.001
0.013	0.004	0.006
-0.002	0.014	0.004
0.007	-0.013	0.007
0.004	-0.026	0.007
0.010	-0.006	0.011
0.015	0.006	0.001
0.016	0.007	-0.013
0.015	0.001	-0.003
0.019	-0.003	-0.010
0.012	-0.002	0.000
0.007	-0.016	-0.003
0.009	-0.004	0.010
0.006	0.011	0.009
0.014	0.002	0.013
0.015	0.004	-0.002
0.017	0.011	0.000
0.021	0.001	-0.007
0.019	0.008	-0.001
0.003	0.009	-0.014
0.001	-0.004	-0.010
0.012	-0.016	0.002
0.012	-0.007	0.006
0.021	0.005	-0.006
0.022	-0.003	-0.018
0.023	-0.000	-0.007
0.013	-0.005	0.000
0.011	-0.007	0.014
0.008	-0.004	0.005
0.004	-0.002	0.011
0.011	0.007	0.018
0.010	0.001	0.015
0.012	0.012	0.004
0.017	0.011	0.002
0.022	0.007	-0.011
0.010	0.013	0.001
0.009	0.022	0.002
0.010	0.015	0.012
0.017	-0.008	0.014
0.017	0.001	0.016
0.021	0.005	0.001
0.012	0.001	0.006
0.011	-0.002	0.006
0.011	0.006	0.018
0.008	0.002	0.012
0.013	-0.004	0.008
0.011	0.006	0.013
0.018	0.018	0.013
0.020	0.007	-0.005
0.024	0.014	-0.001
0.022	0.012	0.002
0.019	-0.007	-0.004
0.002	0.002	-0.012
0.007	-0.003	0.000
0.017	-0.023	0.014
0.024	-0.007	0.014
0.020	0.002	0.011
0.020	0.008	-0.001
0.020	-0.006	-0.000
0.019	-0.000	0.002
0.013	-0.010	0.013
0.007	-0.029	-0.008
0.009	-0.019	0.006
0.009	-0.029	0.009
0.016	-0.025	0.022
0.015	-0.010	0.006
0.022	0.007	0.015
0.024	-0.003	-0.008
0.024	0.006	0.003
0.002	0.003	-0.007
0.006	-0.011	-0.007
0.016	-0.026	-0.000
0.013	-0.012	0.013
0.019	0.001	-0.001
0.021	-0.006	-0.016
0.022	0.002	-0.025
0.019	0.003	-0.023
0.012	-0.007	-0.005
0.008	-0.013	-0.004
0.006	-0.003	-0.014
0.006	0.005	-0.022
0.014	-0.003	-0.030
0.011	0.006	-0.049
0.019	-0.002	-0.035
0.022	0.013	-0.035
0.012	0.021	-0.028
0.009	0.021	-0.019
0.011	0.007	-0.010
0.014	-0.013	-0.013
0.011	-0.002	-0.005
0.013	0.006	-0.021
0.012	-0.011	-0.024
0.012	-0.019	-0.022
0.011	-0.008	-0.012
0.007	-0.009	-0.012
0.013	-0.018	-0.010
0.011	-0.027	0.001
0.016	-0.022	-0.009
0.020	-0.015	-0.022
0.022	-0.006	-0.035
0.025	-0.014	-0.045
0.020	-0.028	-0.057
0.004	-0.021	-0.041
0.006	-0.033	-0.018
0.015	-0.041	-0.040
0.019	-0.021	-0.042
0.019	-0.008	-0.033
0.013	-0.001	-0.044
0.011	-0.043	-0.040
0.011	-0.031	-0.023
0.007	-0.012	-0.013
0.002	-0.015	-0.019
0.008	-0.011	-0.009
0.005	-0.003	-0.002
0.014	0.001	-0.009
0.016	-0.011	-0.028
0.020	-0.009	-0.021
0.024	-0.027	-0.036
0.024	-0.029	-0.024
0.006	-0.025	-0.030
0.006	-0.026	-0.021
0.015	-0.027	-0.009
0.010	-0.033	-0.017
0.018	-0.033	-0.034
0.020	-0.037	-0.041
0.018	-0.034	-0.031
0.011	-0.012	-0.036
0.003	-0.030	-0.017
0.004	-0.033	-0.032
0.001	-0.016	-0.017
0.003	-0.036	-0.009
0.007	-0.058	-0.025
0.013	-0.064	-0.033
0.014	-0.072	-0.032
0.014	-0.051	-0.040
0.004	-0.042	-0.024
-0.000	-0.060	-0.050
0.004	-0.082	-0.056
0.007	-0.084	-0.063
0.006	-0.100	-0.068
0.008	-0.077	-0.069
0.004	-0.098	-0.102
0.005	-0.109	-0.087
0.005	-0.100	-0.112
0.002	-0.115	-0.116
0.008	-0.137	-0.103
-0.001	-0.149	-0.121
0.008	-0.144	-0.106
0.011	-0.177	-0.110
0.016	-0.178	-0.094
0.016	-0.151	-0.115
0.015	-0.164	-0.160
-0.001	-0.189	-0.156
0.003	-0.169	-0.179
0.008	-0.183	-0.162
0.014	-0.188	-0.143
0.017	-0.200	-0.155
0.020	-0.182	-0.138
0.016	-0.188	-0.151
0.019	-0.170	-0.129
0.023	-0.180	-0.152
0.012	-0.175	-0.150
0.014	-0.184	-0.122
0.007	-0.168	-0.119
0.014	-0.176	-0.130
0.010	-0.163	-0.127
0.020	-0.145	-0.099
0.022	-0.143	-0.087
0.023	-0.145	-0.073
0.006	-0.134	-0.105
0.005	-0.135	-0.081
0.010	-0.124	-0.083
0.014	-0.104	-0.067
0.016	-0.097	-0.070
0.017	-0.128	-0.075
0.018	-0.105	-0.070
0.017	-0.087	-0.061
0.016	-0.078	-0.047
0.008	-0.106	-0.048
0.011	-0.096	-0.047
0.010	-0.078	-0.067
0.022	-0.060	-0.095
0.016	-0.073	-0.093
0.015	-0.059	-0.087
0.014	-0.035	-0.115
0.006	-0.027	-0.088
-0.003	-0.034	-0.075
0.002	-0.059	-0.089
0.011	-0.076	-0.100
0.009	-0.077	-0.080
0.017	-0.068	-0.111
0.014	-0.082	-0.101
0.009	-0.059	-0.107
0.012	-0.072	-0.086
0.007	-0.079	-0.095
0.010	-0.081	-0.079
0.008	-0.074	-0.064
0.014	-0.071	-0.055
0.017	-0.051	-0.076
0.015	-0.038	-0.073
0.020	-0.037	-0.074
0.016	-0.053	-0.075
0.003	-0.048	-0.057
0.007	-0.050	-0.041
0.011	-0.058	-0.023
0.017	-0.029	-0.017
0.019	-0.028	-0.027
0.018	-0.048	-0.033
0.018	-0.037	-0.023
0.014	-0.029	-0.036
0.014	-0.027	-0.025
0.009	-0.037	-0.034
0.013	-0.026	-0.023
0.012	-0.020	-0.010
0.017	-0.021	-0.008
0.022	-0.009	-0.022
0.020	-0.020	-0.010
0.026	-0.023	-0.025
0.023	-0.016	-0.012
0.003	-0.004	-0.012
0.001	-0.008	-0.006
0.009	-0.014	-0.024
0.011	-0.005	-0.032
0.020	-0.009	-0.027
0.017	-0.017	-0.041
0.019	-0.013	-0.032
0.014	-0.005	-0.018
0.016	-0.002	-0.010
0.015	-0.018	-0.006
0.010	-0.004	-0.013
0.009	0.004	-0.018
0.014	-0.001	-0.037
0.016	-0.004	-0.042
0.019	-0.002	-0.019
0.027	0.012	-0.023
0.010	0.004	-0.014
0.005	0.007	-0.025
0.008	-0.003	-0.010
0.017	-0.010	-0.005
0.013	0.004	0.005
0.019	0.008	-0.015
0.016	0.002	-0.020
0.005	-0.001	-0.030
0.008	0.004	-0.010
0.004	0.003	-0.011
0.014	0.005	-0.002
0.003	0.010	0.007
0.013	0.015	0.006
0.013	0.010	-0.002
0.015	0.013	0.008
0.016	0.008	-0.000
0.019	0.001	0.004
0.000	0.006	0.001
0.004	0.005	0.005
0.014	-0.023	0.010
0.023	-0.011	0.020
0.025	-0.001	0.011
0.024	0.010	0.006
0.020	0.007	0.004
0.018	0.014	-0.005
0.018	0.012	0.007
0.013	-0.009	-0.000
0.017	-0.004	0.013
0.008	0.009	0.018
0.013	0.003	0.023
0.011	0.011	0.007
0.018	0.012	0.018
0.021	0.003	0.002
0.021	0.014	-0.003
0.001	0.019	-0.000
0.005	0.003	0.013
0.013	-0.012	0.008
0.013	-0.003	0.006
0.018	0.002	-0.006
0.018	-0.020	-0.003
0.018	-0.004	0.006
0.011	0.008	0.013
0.007	0.010	0.011
0.011	0.005	0.005
0.010	0.004	0.008
0.012	0.003	0.017
0.018	0.004	0.009
0.019	0.003	0.009
0.025	0.001	0.022
0.027	0.016	0.011
0.013	0.022	0.015
0.006	0.028	0.009
0.012	0.014	0.011
0.020	0.005	0.011
0.016	0.016	0.012
0.019	0.027	-0.008
0.016	0.012	-0.009
0.007	0.013	0.004
0.008	0.021	0.012
0.005	0.014	0.002
0.009	0.004	0.013
0.012	0.014	0.018
0.019	0.010	0.015
0.023	0.008	-0.001
0.019	0.015	-0.011
0.021	0.016	-0.009
0.017	0.012	-0.002
0.003	0.019	-0.002
0.006	0.012	0.003
0.007	-0.009	0.010
0.014	0.003	0.016
0.017	0.009	0.005
0.017	0.016	-0.002
0.015	0.006	-0.006
0.008	0.012	-0.006
0.009	0.010	0.005
0.000	-0.006	0.003
0.005	-0.001	0.005
0.009	0.008	0.009
0.011	0.016	0.018
0.015	0.017	-0.004
0.020	0.008	-0.023
0.025	-0.001	-0.024
0.020	-0.002	-0.011
0.005	0.010	-0.006
0.008	0.000	-0.009
0.013	-0.014	0.004
0.015	-0.006	0.010
0.022	-0.007	-0.001
0.024	-0.004	-0.010
0.024	0.008	0.005
0.019	0.010	0.012
0.016	-0.001	0.015
0.019	-0.002	0.009
0.013	0.006	0.014
0.016	0.014	0.020
0.020	0.005	0.011
0.022	0.005	0.001
0.022	0.015	0.010
0.030	0.013	-0.006
0.018	0.017	0.003
0.007	0.021	0.004
0.005	0.005	0.012
0.010	-0.013	0.017
0.010	-0.004	0.016
0.018	0.001	0.006
0.019	-0.002	0.001
0.011	0.005	-0.010
0.008	0.012	0.001
0.005	0.007	0.008
0.010	0.000	0.016
0.008	0.012	0.015
0.016	0.015	0.012
0.016	0.011	0.005
0.018	0.021	0.010
0.019	0.006	0.001
0.022	0.006	0.005
0.001	0.012	-0.003
0.003	0.009	0.009
0.007	-0.014	0.006
0.015	0.000	0.009
0.017	-0.002	0.003
0.017	-0.005	0.001
0.015	-0.013	-0.001
0.014	0.000	0.001
0.012	-0.002	0.007
0.003	-0.015	-0.010
0.006	-0.002	-0.006
0.002	-0.008	0.007
0.009	-0.009	0.006
0.008	0.001	-0.008
0.018	0.012	-0.003
0.018	-0.003	-0.029
0.016	0.007	-0.018
0.002	0.009	-0.012
0.006	-0.017	-0.006
0.013	-0.027	-0.007
0.013	-0.026	-0.001
0.015	-0.010	-0.016
0.017	-0.006	-0.019
0.017	-0.002	-0.008
0.011	-0.002	-0.009
0.006	0.008	0.000
0.011	-0.004	-0.004
0.009	-0.014	0.001
0.007	-0.011	-0.010
0.011	-0.023	-0.003
0.012	-0.013	-0.003
0.017	-0.008	0.001
0.024	-0.005	-0.006
0.013	-0.018	-0.008
0.008	-0.010	-0.008
0.008	-0.023	-0.011
0.016	-0.034	-0.022
0.015	-0.031	-0.015
0.018	-0.017	-0.030
0.016	-0.026	-0.023
0.008	-0.020	-0.017
0.008	-0.025	-0.017
0.001	-0.029	-0.005
0.009	-0.031	-0.014
0.010	-0.029	-0.003
0.016	-0.014	-0.013
0.021	-0.025	-0.023
0.017	-0.024	-0.014
0.021	-0.027	-0.015
0.020	-0.037	-0.016
0.006	-0.017	-0.010
0.006	-0.013	-0.010
0.009	-0.040	-0.008
0.019	-0.031	-0.002
0.019	-0.019	-0.007
0.015	-0.015	-0.016
0.008	-0.032	-0.029
0.012	-0.042	-0.028
0.006	-0.039	-0.028
0.001	-0.040	-0.027
0.006	-0.040	-0.013
0.011	-0.034	-0.008
0.017	-0.043	-0.004
0.015	-0.042	-0.038
0.019	-0.040	-0.041
0.023	-0.039	-0.066
0.015	-0.033	-0.057
-0.004	-0.029	-0.063
0.002	-0.044	-0.058
0.015	-0.055	-0.039
0.015	-0.060	-0.034
0.021	-0.046	-0.053
0.020	-0.047	-0.069
0.021	-0.094	-0.057
0.015	-0.112	-0.046
0.012	-0.087	-0.058
0.013	-0.077	-0.084
0.007	-0.094	-0.081
0.012	-0.112	-0.076
0.019	-0.134	-0.094
0.020	-0.143	-0.094
0.022	-0.099	-0.089
0.026	-0.106	-0.103
0.011	-0.090	-0.110
0.008	-0.111	-0.129
0.014	-0.096	-0.118
0.017	-0.104	-0.106
0.015	-0.129	-0.091
0.022	-0.099	-0.111
0.016	-0.110	-0.105
0.015	-0.092	-0.100
0.014	-0.079	-0.112
0.007	-0.094	-0.096
0.014	-0.102	-0.082
0.003	-0.083	-0.083
0.010	-0.085	-0.073
0.017	-0.081	-0.056
0.021	-0.075	-0.038
0.021	-0.115	-0.051
0.019	-0.097	-0.067
0.005	-0.073	-0.067
0.010	-0.069	-0.071
0.012	-0.078	-0.059
0.018	-0.079	-0.052
0.017	-0.091	-0.053
0.013	-0.091	-0.051
0.014	-0.083	-0.081
0.005	-0.070	-0.070
0.000	-0.066	-0.057
-0.002	-0.067	-0.069
0.001	-0.062	-0.048
-0.001	-0.047	-0.037
0.008	-0.068	-0.033
0.006	-0.054	-0.054
0.015	-0.044	-0.056
0.015	-0.053	-0.070
0.014	-0.068	-0.057
-0.003	-0.052	-0.076
0.001	-0.091	-0.077
0.013	-0.083	-0.061
0.017	-0.066	-0.039
0.022	-0.051	-0.061
0.026	-0.081	-0.075
0.022	-0.063	-0.061
0.013	-0.062	-0.048
0.008	-0.087	-0.038
0.008	-0.080	-0.025
0.004	-0.062	-0.016
0.006	-0.054	-0.036
0.015	-0.050	-0.037
0.012	-0.031	-0.046
0.017	-0.014	-0.052
0.021	-0.013	-0.058
0.009	-0.002	-0.045
0.003	0.004	-0.032
0.003	-0.031	-0.026
0.012	-0.031	-0.019
0.016	-0.019	-0.010
0.018	-0.017	-0.020
0.012	-0.030	-0.016
0.012	-0.015	-0.006
0.012	-0.006	-0.018
0.005	-0.007	-0.004
0.012	-0.019	-0.004
0.006	-0.010	0.001
0.013	-0.018	-0.008
0.020	-0.011	-0.023
0.018	-0.004	-0.013
0.024	-0.007	-0.012
0.021	-0.004	-0.017
0.002	0.000	-0.012
0.005	-0.007	-0.007
0.010	-0.019	0.007
0.016	-0.019	0.009
0.019	-0.007	0.010
0.019	0.002	-0.009
0.016	-0.008	-0.012
0.014	-0.001	-0.006
0.011	-0.002	0.006
0.005	-0.013	0.002
0.009	-0.009	-0.005
0.005	-0.003	0.003
0.010	-0.009	0.006
0.009	0.007	0.004
0.013	0.007	0.008
0.018	0.002	-0.004
0.008	0.011	0.001
-0.002	0.008	-0.002
0.002	0.002	0.009
0.007	-0.007	0.017
0.007	0.007	0.023
0.016	0.015	0.002
0.020	0.010	-0.013
0.020	0.012	-0.007
0.017	0.015	-0.002
0.007	0.008	0.006
0.005	0.001	0.007
0.004	0.011	0.012
0.008	0.015	0.019
0.010	0.008	0.017
0.015	0.013	0.014
0.021	0.021	0.018
0.025	0.018	0.001
0.008	0.014	0.003
0.008	0.014	0.007
0.006	-0.015	0.013
0.013	-0.012	0.021
0.019	0.005	0.019
0.023	0.017	-0.011
0.016	0.011	-0.005
0.010	0.017	0.002
0.013	0.023	0.010
0.003	0.018	0.014
0.010	0.010	0.023
-0.001	0.011	0.022
0.009	0.001	0.026
0.018	0.014	0.010
0.018	0.018	0.013
0.017	0.011	0.004
0.014	0.010	0.001
-0.004	0.022	0.001
-0.003	0.015	0.013
0.005	-0.004	0.013
0.014	0.003	0.025
0.018	0.014	-0.005
0.018	0.018	-0.021
0.016	0.008	-0.011
0.015	0.015	-0.012
0.014	0.022	0.002
0.016	0.002	0.003
0.019	0.001	0.015
0.015	0.010	0.016
0.019	0.003	0.017
0.020	0.013	0.019
0.021	0.026	0.022
0.025	0.010	0.003
0.017	0.013	0.007
0.002	0.024	0.002
0.003	0.011	0.008
0.004	-0.004	0.021
0.007	0.006	0.011
0.012	0.009	-0.005
0.013	0.006	-0.010
0.016	0.014	0.001
0.014	0.018	0.007
0.008	0.011	0.013
0.013	0.002	0.011
0.011	0.014	0.016
0.013	0.017	0.017
0.019	0.008	0.010
0.017	0.011	0.014
0.021	0.021	0.022
0.022	0.012	0.003
0.003	0.009	0.013
-0.001	0.020	0.006
0.002	-0.001	0.011
0.013	-0.003	0.014
0.019	0.004	0.012
0.025	0.006	-0.002
0.018	0.000	-0.008
0.011	0.010	0.008
0.011	0.022	0.014
0.002	0.015	0.021
0.009	0.011	0.020
-0.000	0.008	0.022
0.009	0.003	0.026
0.011	0.004	0.010
0.015	0.012	0.014
0.021	0.005	0.003
0.016	0.011	0.000
0.002	0.010	-0.006
0.005	-0.004	0.006
0.011	-0.012	-0.005
0.016	0.000	0.004
0.019	0.009	-0.000
0.016	0.016	-0.026
0.014	0.005	-0.011
0.010	0.012	0.000
0.008	0.015	0.012
0.013	-0.000	0.007
0.013	0.007	0.016
0.008	0.011	0.026
0.013	0.005	0.025
0.016	0.009	0.015
0.017	0.015	0.015
0.023	0.003	-0.005
0.019	-0.000	0.004
0.004	-0.001	0.007
0.007	0.002	0.006
0.016	-0.014	0.011
0.016	0.003	0.015
0.025	0.010	0.002
0.022	0.008	-0.009
0.019	0.017	0.005
0.018	0.020	0.011
0.008	0.011	0.024
0.009	0.005	0.013
0.004	0.013	0.003
0.005	0.026	0.014
0.012	0.020	0.004
0.014	0.025	-0.003
0.015	0.014	0.004
0.023	-0.006	-0.004
0.007	-0.006	0.006
0.005	0.009	0.005
0.006	-0.020	0.015
0.010	-0.023	0.020
0.014	-0.011	0.027
0.015	0.004	-0.005
0.012	0.010	-0.013
0.009	0.009	-0.003
0.006	0.015	0.005
-0.000	0.008	0.002
0.007	0.005	-0.009
0.000	0.019	-0.010
0.010	0.007	-0.008
0.013	0.004	-0.020
0.018	0.015	-0.011
0.021	0.002	-0.021
0.018	0.006	-0.018
0.005	0.015	-0.013
0.010	-0.004	-0.007
0.017	-0.013	-0.012
0.020	-0.014	-0.003
0.019	-0.014	-0.002
0.020	-0.003	-0.034
0.021	-0.008	-0.019
0.016	0.002	-0.027
0.014	0.011	-0.011
0.015	-0.003	-0.015
0.016	-0.000	-0.010
0.012	0.004	-0.003
0.020	0.006	-0.007
0.018	0.002	-0.000
0.023	0.010	0.011
0.023	-0.005	-0.007
0.015	0.002	-0.004
0.003	0.004	-0.025
0.007	0.000	-0.016
0.014	-0.020	-0.021
0.017	-0.018	-0.016
0.020	-0.005	-0.020
0.016	-0.014	-0.033
0.013	-0.010	-0.034
0.018	-0.003	-0.025
0.006	-0.005	-0.023
0.009	-0.002	-0.024
0.010	-0.002	-0.008
0.011	0.000	0.001
0.017	-0.015	-0.017
0.016	-0.013	-0.017
0.018	0.004	-0.032
0.023	0.002	-0.028
0.006	-0.004	-0.011
0.003	-0.022	-0.014
0.009	-0.032	-0.007
0.014	-0.033	0.001
0.018	-0.035	0.008
0.020	-0.020	-0.025
0.014	-0.019	-0.029
0.011	-0.011	-0.024
0.009	0.003	-0.016
0.002	0.004	-0.009
0.013	0.001	-0.008
0.008	-0.002	-0.002
0.009	-0.004	-0.023
0.013	0.000	-0.043
0.009	0.008	-0.029
0.017	-0.000	-0.030
0.016	-0.007	-0.012
0.003	-0.002	-0.018
0.005	-0.012	-0.018
0.014	-0.027	-0.006
0.012	-0.030	-0.014
0.015	-0.025	-0.009
0.014	-0.011	-0.040
0.015	-0.014	-0.030
0.012	0.000	-0.022
0.007	-0.003	-0.020
0.011	-0.030	-0.023
0.014	-0.034	-0.012
0.012	-0.044	-0.003
0.010	-0.054	0.006
0.011	-0.040	-0.009
0.017	-0.020	-0.010
0.017	-0.038	-0.018
0.013	-0.017	-0.008
0.003	-0.016	-0.041
0.005	-0.019	-0.033
0.015	-0.032	-0.036
0.012	-0.019	-0.021
0.018	-0.016	-0.048
0.017	-0.032	-0.056
0.012	-0.024	-0.046
0.011	-0.017	-0.038
0.001	-0.027	-0.022
0.006	-0.029	-0.026
0.004	-0.014	-0.015
0.006	-0.012	-0.025
0.013	-0.023	-0.029
0.013	-0.012	-0.032
0.016	-0.003	-0.027
0.020	-0.012	-0.037
0.006	-0.027	-0.030
0.008	-0.052	-0.030
0.010	-0.046	-0.027
0.016	-0.056	-0.034
0.021	-0.045	-0.042
0.025	-0.032	-0.058
0.018	-0.052	-0.059
0.011	-0.044	-0.034
0.010	-0.039	-0.031
-0.000	-0.067	-0.024
0.011	-0.054	-0.038
0.002	-0.044	-0.019
0.007	-0.033	-0.014
0.008	-0.027	-0.037
0.014	-0.025	-0.031
0.016	-0.038	-0.043
0.015	-0.050	-0.026
-0.003	-0.034	-0.026
0.001	-0.061	-0.027
0.007	-0.051	-0.007
0.017	-0.028	-0.006
0.015	-0.023	-0.004
0.025	-0.020	-0.027
0.027	-0.017	-0.026
